Descriptor,Family,Model,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train,n_test
homo_min,Linear/Regularized,Linear Regression,C1,0.3600441754984731,0.770830468749783,0.9678423614553886,-0.30579631653102357,1.0322443408194781,1.1953594189193513,6048,841
homo_min,Linear/Regularized,RidgeCV,C1,0.36004222029262833,0.7709534593117079,0.9678438399399372,-0.30559207816550615,1.0321196964000658,1.1952659327462245,6048,841
homo_min,Linear/Regularized,LassoCV,C1,0.35493639880930716,0.7785345661562877,0.9716970788525028,-0.2944881075560113,1.0264900593194972,1.1901722520946179,6048,841
homo_min,Linear/Regularized,ElasticNetCV,C1,0.35507910415378086,0.7787851849441929,0.9715895901985679,-0.2965484309511859,1.0270922104297562,1.1911190220118704,6048,841
homo_min,Linear/Regularized,BayesianRidge,C1,0.3600284545291653,0.7711845447407111,0.9678542492498531,-0.30522715531211486,1.031892282194459,1.1950988781411966,6048,841
homo_min,Kernel/Neighbors,LinearSVR,C1,0.3336840492754697,0.756727102611338,0.9875741955323235,-0.23533919581155094,1.006571109495187,1.1626631260270672,6048,841
homo_min,Kernel/Neighbors,SVR_RBF,C1,0.9662404123075974,0.16499343780098064,0.2222942329028869,0.9040618786025614,0.27070581269782196,0.32400849241280166,6048,841
homo_min,Kernel/Neighbors,SVR_Poly3,C1,0.5367948179086715,0.6204312729552866,0.8234103724008143,0.007628555796905578,0.8031240432098232,1.0420724583150884,6048,841
homo_min,Kernel/Neighbors,"KernelRidge(RBF,alpha=1e-1)",C1,0.9728069091393149,0.14957532173744567,0.19950735716732954,0.9166535903731317,0.24653656055411344,0.3019981179401074,6048,841
homo_min,Kernel/Neighbors,"kNN(k=5,dist)",C1,0.9999998726799524,7.850315866465936e-06,0.0004316960002487159,0.9176359111289506,0.24230621615898415,0.3002131681387654,6048,841
homo_min,Tree Ensembles,RandomForest,C1,0.9991113123956401,0.024066860829397196,0.03606651585277577,0.9305465190365076,0.2242770892340165,0.27568161033168137,6048,841
