Descriptor,Family,Model,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train,n_test
nbo_min,Linear/Regularized,Linear Regression,C1,0.3732893931493183,0.7687168230063489,0.9577742379202552,-0.3105245656917359,1.0297527129101665,1.1975216435895804,6048,841
nbo_min,Linear/Regularized,RidgeCV,C1,0.37328738894066615,0.7688337982243029,0.9577757693909682,-0.3103147906814627,1.0296291231330055,1.1974257964092843,6048,841
nbo_min,Linear/Regularized,LassoCV,C1,0.36791263342231806,0.7762197331865859,0.9618739960267545,-0.29837152071678963,1.0243419775939822,1.19195615004932,6048,841
nbo_min,Linear/Regularized,ElasticNetCV,C1,0.3680542771395643,0.7764719316574753,0.9617662173801338,-0.30066190281301997,1.0249434288314665,1.1930070172581917,6048,841
nbo_min,Linear/Regularized,BayesianRidge,C1,0.37327490860855583,0.7690338462822882,0.9577853058993845,-0.309969578114367,1.0294192016967638,1.197268050474583,6048,841
nbo_min,Kernel/Neighbors,LinearSVR,C1,0.3421332624754637,0.7545620699525903,0.9812927563809721,-0.2228564124644028,0.9996316887360842,1.1567740060237708,6048,841
nbo_min,Kernel/Neighbors,SVR_RBF,C1,0.9691761852710883,0.15626790782857358,0.2124089546288338,0.8898529355840779,0.29118726060529654,0.34717404687883685,6048,841
nbo_min,Kernel/Neighbors,SVR_Poly3,C1,0.5574356452058614,0.5943582879987044,0.8048553675363017,0.12123872839329253,0.7630182405850241,0.9806098304680813,6048,841
nbo_min,Kernel/Neighbors,"KernelRidge(RBF,alpha=1e-1)",C1,0.9725342446462254,0.1496706154564106,0.2005050901720502,0.8850932433777408,0.302166553718344,0.35459578711964995,6048,841
nbo_min,Kernel/Neighbors,"kNN(k=5,dist)",C1,0.9999998726799524,7.850315866465936e-06,0.0004316960002487159,0.903430481316,0.2555612596926394,0.3250729420067489,6048,841
nbo_min,Tree Ensembles,RandomForest,C1,0.9991195789366277,0.02390768984316491,0.035898379204967926,0.935772810448678,0.215146375280239,0.26510642160057496,6048,841
nbo_min,Tree Ensembles,GradientBoosting,C1,0.9755311443563094,0.14313327700362344,0.189250248376012,0.8992871141214407,0.28228396568532893,0.3319734170077014,6048,841
nbo_min,Tree Ensembles,DecisionTree,C1,0.9999998726799524,7.850315866465936e-06,0.0004316960002487159,0.9127372098875213,0.24349771728727027,0.3090119935149644,6048,841
nbo_min,Tree Ensembles,ExtraTrees,C1,0.9999998726799524,7.850315887568704e-06,0.0004316960002487159,0.8387471348073618,0.37429729680099993,0.4200630761215047,6048,841
nbo_min,Tree Ensembles,HistGradientBoosting,C1,0.9940719715518935,0.06507349616051561,0.09315040947098573,0.9368349798069311,0.21823214185838072,0.26290515878343884,6048,841
nbo_min,Neural,MLP(100),C1,0.973008755268992,0.14672936535164588,0.19876553649023546,0.8661017046548554,0.32335538473527403,0.38277918409041745,6048,841
nbo_min,Gaussian Process,GPR_C*(RBF+White)_fixed,C1,0.9840057389616127,0.10981206251922578,0.1530071474712191,0.7808271503105373,0.42352596921508284,0.4897271319463492,6048,841
nbo_min,Linear/Regularized,Linear Regression,C12,0.2692449118356399,0.7918645917140331,0.9818192694112354,0.4738391535085199,0.8153339754635227,1.0613858690854807,6210,679
nbo_min,Linear/Regularized,RidgeCV,C12,0.2692429801539826,0.7919961106985866,0.9818205670833631,0.47385252034243786,0.8154159070045085,1.0613723870306715,6210,679
nbo_min,Linear/Regularized,LassoCV,C12,0.2692449117181941,0.7918654931801716,0.9818192694901337,0.47383928991249136,0.8153344482958659,1.0613857315065844,6210,679
nbo_min,Linear/Regularized,ElasticNetCV,C12,0.26912225058301975,0.7929814915418152,0.9819016678303832,0.47385382454380465,0.816010349575222,1.061371071578038,6210,679
nbo_min,Linear/Regularized,BayesianRidge,C12,0.2692249986092732,0.7922966691892572,0.9818326467085599,0.47387012004659534,0.8156009453498773,1.0613546353574732,6210,679
nbo_min,Kernel/Neighbors,LinearSVR,C12,0.23208162403727584,0.7768762875456986,1.0064753839448288,0.33367858033604425,0.8514695380946401,1.194416858867156,6210,679
nbo_min,Kernel/Neighbors,SVR_RBF,C12,0.9666112874662598,0.154270949148012,0.20986763280015983,0.977074249546743,0.18155989262438868,0.22155207297955715,6210,679
nbo_min,Kernel/Neighbors,SVR_Poly3,C12,0.5083956379902861,0.6026226759699714,0.8052921976186571,0.8374973547878326,0.4669018590975209,0.5898536279318389,6210,679
nbo_min,Kernel/Neighbors,"KernelRidge(RBF,alpha=1e-1)",C12,0.9705430064725237,0.14760458922345326,0.19712415155151813,0.9741908414906236,0.18749944994387716,0.23507203119396317,6210,679
nbo_min,Kernel/Neighbors,"kNN(k=5,dist)",C12,0.9999998624105999,7.64552501777552e-06,0.00042602797318488884,0.9235307899401237,0.24074309715571768,0.40462931096196264,6210,679
nbo_min,Tree Ensembles,RandomForest,C12,0.9990496059753068,0.023661273661331382,0.03540768035629064,0.982482387186689,0.1508231813543804,0.19366516002162204,6210,679
nbo_min,Tree Ensembles,GradientBoosting,C12,0.9736661717595407,0.1391051648977347,0.186381424511622,0.9665981439525904,0.21194823812068006,0.26742335777610615,6210,679
nbo_min,Tree Ensembles,DecisionTree,C12,0.9999998624105999,7.64552501777552e-06,0.00042602797318488884,0.9645273326875722,0.20430002402995534,0.2755884171422872,6210,679
nbo_min,Tree Ensembles,ExtraTrees,C12,0.9999998624105999,7.645525038997924e-06,0.00042602797318488884,0.9879491254320338,0.12271706476233579,0.16062876510471064,6210,679
nbo_min,Tree Ensembles,HistGradientBoosting,C12,0.9931384036771401,0.06738028539973595,0.09513891835838538,0.9867445581382135,0.1308401455674476,0.1684655647269938,6210,679
nbo_min,Neural,MLP(100),C12,0.9698389263280398,0.14508589051452006,0.1994660677606347,0.9709703777979579,0.20692426074381487,0.24930714737304968,6210,679
nbo_min,Gaussian Process,GPR_C*(RBF+White)_fixed,C12,0.9842693022016878,0.10363192344417457,0.14405210913819044,0.9530726978661257,0.24778444998838955,0.31697632878944426,6210,679
nbo_min,Linear/Regularized,Linear Regression,C13,0.2937980687478089,0.7961768900784093,0.9872133422841101,0.4797575417761579,0.7694324916884325,1.0028484503888497,6483,406
nbo_min,Linear/Regularized,RidgeCV,C13,0.2937962749937939,0.7963047162359081,0.9872145960450341,0.4799248307024012,0.7693293319549999,1.0026871996810198,6483,406
nbo_min,Linear/Regularized,LassoCV,C13,0.2937980686358924,0.7961777731877699,0.9872133423623352,0.47975868240662445,0.7694316757923547,1.002847351016716,6483,406
nbo_min,Linear/Regularized,ElasticNetCV,C13,0.2936744944351295,0.7973019087801428,0.9872997119671557,0.481033105581005,0.7685811518834675,1.0016182718134796,6483,406
nbo_min,Linear/Regularized,BayesianRidge,C13,0.2937815961745356,0.7965722294065932,0.9872248558814034,0.48025425635488384,0.7691204326347469,1.0023695886630468,6483,406
nbo_min,Kernel/Neighbors,LinearSVR,C13,0.25713657037470705,0.7811715867767404,1.0125140429421204,0.3314786583316174,0.8190231364135439,1.1368156645872158,6483,406
nbo_min,Kernel/Neighbors,SVR_RBF,C13,0.9687413105432515,0.1547412806221646,0.20769782506634207,0.9665594265646892,0.19859948216443526,0.25425486361027044,6483,406
nbo_min,Kernel/Neighbors,SVR_Poly3,C13,0.5223804120521505,0.6037443988861734,0.8118721252195358,0.7444945984991164,0.5713596843518233,0.7028011348200679,6483,406
nbo_min,Kernel/Neighbors,"KernelRidge(RBF,alpha=1e-1)",C13,0.9720835257886885,0.14849036164687102,0.1962803615603763,0.9650271116138398,0.19906545865999478,0.2600148559759712,6483,406
nbo_min,Kernel/Neighbors,"kNN(k=5,dist)",C13,0.9999998740208484,7.323570933269471e-06,0.00041696145094267576,0.9691213724214899,0.17190760746322925,0.2443213424506956,6483,406
nbo_min,Tree Ensembles,RandomForest,C13,0.9991745364014383,0.022861967731116754,0.033751690428238196,0.9727342346772286,0.16922925535214695,0.2295838092484575,6483,406
nbo_min,Tree Ensembles,GradientBoosting,C13,0.9751055053660984,0.13982325908320237,0.1853524039373918,0.9407064493076451,0.2573814721996646,0.33856038529135546,6483,406
nbo_min,Tree Ensembles,DecisionTree,C13,0.9999998740208484,7.323570933269471e-06,0.00041696145094267576,0.9579865075874026,0.19638622966059976,0.2849881507729254,6483,406
nbo_min,Tree Ensembles,ExtraTrees,C13,0.9999998740208484,7.323570954356578e-06,0.00041696145094267576,0.9733249383530483,0.15863071575640808,0.22708326354264544,6483,406
nbo_min,Tree Ensembles,HistGradientBoosting,C13,0.9942753627567058,0.06344751932652065,0.08888337802110409,0.969397376821572,0.1857812624857579,0.24322697500366508,6483,406
nbo_min,Neural,MLP(100),C13,0.9739716788159594,0.1398966871655368,0.1895263699005077,0.9643101141825411,0.2010337472925276,0.2626666834189466,6483,406
nbo_min,Gaussian Process,GPR_C*(RBF+White)_fixed,C13,0.98517577243194,0.105001796721294,0.1430317994528887,0.9646866022737888,0.1880834388965097,0.2612775915580673,6483,406
nbo_min,Linear/Regularized,Linear Regression,C14,0.29888032867915193,0.8125569702823526,1.002783800772661,0.5651788208927184,0.5586399860602329,0.717109578829997,6471,418
nbo_min,Linear/Regularized,RidgeCV,C14,0.29887888910017946,0.8126724967362018,1.0027848302586329,0.5648910910499245,0.5588021999984384,0.7173468024448788,6471,418
nbo_min,Linear/Regularized,LassoCV,C14,0.2988803285706564,0.8125578718740354,1.0027838008502494,0.5651767451931693,0.5586410042642841,0.7171112904557464,6471,418
nbo_min,Linear/Regularized,ElasticNetCV,C14,0.29884484125197497,0.813139108338653,1.0028091785849438,0.5637299546301102,0.5594707817920227,0.7183033245069728,6471,418
nbo_min,Linear/Regularized,BayesianRidge,C14,0.29886115989911366,0.8129850550933015,1.0027975088538248,0.5641113221491815,0.559252258684777,0.7179893017453276,6471,418
nbo_min,Kernel/Neighbors,LinearSVR,C14,0.2616004784775192,0.7974978772283299,1.0290984801293237,0.5037087126905777,0.5627368252148736,0.7661230067528807,6471,418
nbo_min,Kernel/Neighbors,SVR_RBF,C14,0.9711168540006024,0.15208699104091056,0.2035323660458284,0.87301628128332,0.2908669720824822,0.3875289927838426,6471,418
nbo_min,Kernel/Neighbors,SVR_Poly3,C14,0.5221139838110951,0.6189016689772623,0.8278914447779582,0.6098901509458631,0.5454615676111835,0.6792405992779322,6471,418
nbo_min,Kernel/Neighbors,"KernelRidge(RBF,alpha=1e-1)",C14,0.9738868823752914,0.14666818010102284,0.19352656848537247,0.8632980400430019,0.30021693437572844,0.4020847016882331,6471,418
nbo_min,Kernel/Neighbors,"kNN(k=5,dist)",C14,0.9999998785565866,7.337151964207384e-06,0.0004173478842516992,0.9438398429328655,0.19482388756247965,0.25771775281469095,6471,418
