loss,status,q2
0.05337632206780929,ok,0.9466236779321907
0.0669304692804269,ok,0.9330695307195731
0.05235047522305569,ok,0.9476495247769443
0.051278639788376434,ok,0.9487213602116236
0.0522908739630038,ok,0.9477091260369962
0.08438371765369668,ok,0.9156162823463033
0.05114757787905577,ok,0.9488524221209442
0.051602912229080644,ok,0.9483970877709194
0.05122483959582336,ok,0.9487751604041766
0.052555755891984024,ok,0.947444244108016
0.05249570184559427,ok,0.9475042981544057
0.051194635554736356,ok,0.9488053644452636
0.05203411292416815,ok,0.9479658870758318
0.05225769230324562,ok,0.9477423076967544
0.05070134109337043,ok,0.9492986589066296
0.0510861917468004,ok,0.9489138082531996
0.05202914478007259,ok,0.9479708552199274
0.052637479720570646,ok,0.9473625202794294
0.05173964880660331,ok,0.9482603511933967
0.05168883256861112,ok,0.9483111674313889
0.052048334679176356,ok,0.9479516653208236
0.05310710915141681,ok,0.9468928908485832
0.05096078474723875,ok,0.9490392152527612
0.05089483773882164,ok,0.9491051622611784
0.05217380111909209,ok,0.9478261988809079
0.05272198896393909,ok,0.9472780110360609
0.05230170611293772,ok,0.9476982938870623
0.051698032221157986,ok,0.948301967778842
0.05144390996293058,ok,0.9485560900370694
0.050877565570346284,ok,0.9491224344296537
0.05117991628673202,ok,0.948820083713268
0.05113973052092147,ok,0.9488602694790785
0.051693054794053395,ok,0.9483069452059466
0.050752429366986984,ok,0.949247570633013
0.051757055908149496,ok,0.9482429440918505
0.0515580810372368,ok,0.9484419189627632
0.0521599776651448,ok,0.9478400223348552
0.051808579709304525,ok,0.9481914202906955
0.050871622894432034,ok,0.949128377105568
0.052729742113748146,ok,0.9472702578862519
0.05144715795507082,ok,0.9485528420449292
0.049698537890155436,ok,0.9503014621098446
0.07343325111936139,ok,0.9265667488806386
0.05656775321634766,ok,0.9434322467836523
0.0522959667633478,ok,0.9477040332366522
0.05132726052157133,ok,0.9486727394784287
0.060276890354668766,ok,0.9397231096453312
0.05208902288946127,ok,0.9479109771105387
0.05128399511828219,ok,0.9487160048817178
0.04956548780021819,ok,0.9504345121997818
0.05284058221896004,ok,0.94715941778104
0.05139757855562754,ok,0.9486024214443725
0.05311645289802791,ok,0.9468835471019721
0.05085627214376798,ok,0.949143727856232
0.051756831539203185,ok,0.9482431684607968
0.050472024807144855,ok,0.9495279751928551
0.05413814689211871,ok,0.9458618531078813
0.05268548337084378,ok,0.9473145166291562
0.054432104972822026,ok,0.945567895027178
0.051095634007911395,ok,0.9489043659920886
0.05185020998622658,ok,0.9481497900137734
0.05171598248402953,ok,0.9482840175159705
0.05172374849036976,ok,0.9482762515096302
0.051835582259013746,ok,0.9481644177409863
0.05072747152048196,ok,0.949272528479518
0.05236348123600765,ok,0.9476365187639924
0.052046620398584875,ok,0.9479533796014151
0.055140997686106474,ok,0.9448590023138935
0.049845862609050995,ok,0.950154137390949
0.05114966065255544,ok,0.9488503393474446
0.05053451536255138,ok,0.9494654846374486
0.05106504432473402,ok,0.948934955675266
0.052487058245337725,ok,0.9475129417546623
0.052096888957561815,ok,0.9479031110424382
0.05113341007762906,ok,0.9488665899223709
0.05067013400777387,ok,0.9493298659922261
0.05166158316713432,ok,0.9483384168328657
0.05360850176545717,ok,0.9463914982345428
0.051395398427089956,ok,0.94860460157291
0.051851697405423836,ok,0.9481483025945762
0.051768005877086076,ok,0.9482319941229139
0.06666720108477886,ok,0.9333327989152211
0.051228650393347896,ok,0.9487713496066521
0.052616321257308196,ok,0.9473836787426918
0.05451600570407589,ok,0.9454839942959241
0.05231411544658704,ok,0.947685884553413
0.05129633864248273,ok,0.9487036613575173
0.05109331288307395,ok,0.948906687116926
0.05127046947527136,ok,0.9487295305247286
0.05059581053031004,ok,0.94940418946969
0.05167020187539273,ok,0.9483297981246073
0.05233724177041388,ok,0.9476627582295861
0.05124686729017225,ok,0.9487531327098278
0.05064535078411425,ok,0.9493546492158857
0.05205993619097271,ok,0.9479400638090273
0.05033751963489019,ok,0.9496624803651098
0.051678204047576504,ok,0.9483217959524235
0.051229848207899886,ok,0.9487701517921001
0.05077100610758034,ok,0.9492289938924197
0.052220483244991955,ok,0.947779516755008
0.05141562208338668,ok,0.9485843779166133
0.051916579358931125,ok,0.9480834206410689
0.05085416927340014,ok,0.9491458307265999
0.052263668054152945,ok,0.947736331945847
0.050194823155189416,ok,0.9498051768448106
0.05228397691984532,ok,0.9477160230801547
0.051494646910850594,ok,0.9485053530891494
0.050282548683187045,ok,0.949717451316813
0.05141543218185707,ok,0.9485845678181429
0.05184647476250204,ok,0.948153525237498
0.05158615049164006,ok,0.9484138495083599
0.05217003216964422,ok,0.9478299678303558
0.05203945163047419,ok,0.9479605483695258
0.0520846359029703,ok,0.9479153640970297
0.05263295663131562,ok,0.9473670433686844
0.05203104271010495,ok,0.947968957289895
0.05074172854110226,ok,0.9492582714588977
0.05078850272336055,ok,0.9492114972766394
0.05163313900179611,ok,0.9483668609982039
0.07575858642329714,ok,0.9242414135767029
0.05190825064871918,ok,0.9480917493512808
0.0509374396369936,ok,0.9490625603630064
0.0511738186857007,ok,0.9488261813142993
0.05338231732235199,ok,0.946617682677648
0.051021256258195535,ok,0.9489787437418045
0.05364120165848085,ok,0.9463587983415191
0.05075468153200435,ok,0.9492453184679956
0.05531752966160175,ok,0.9446824703383983
0.052547509704315876,ok,0.9474524902956841
0.05125723334958465,ok,0.9487427666504153
0.05143102678993683,ok,0.9485689732100632
0.05097904009233756,ok,0.9490209599076624
0.05167488984099189,ok,0.9483251101590081
0.05304974206612989,ok,0.9469502579338701
0.05130921912530628,ok,0.9486907808746937
0.05206477415118016,ok,0.9479352258488198
0.05193945282639756,ok,0.9480605471736024
0.051376195915399214,ok,0.9486238040846008
0.05231832559036731,ok,0.9476816744096327
0.050829274909882205,ok,0.9491707250901178
0.05116198059844779,ok,0.9488380194015522
