log10_amp,log10_ls_rbf,log10_ls_mat,log10_noise,RMSE
1.974489052758475,0.2748216798867752,1.163775979960329,-0.740269676764518,0.2972651652811241
-0.3603038904059871,0.18640825795435803,-1.015114006546304,-0.7232324139477802,0.297438741344013
-1.7103309896553789,0.17151778806067577,-1.1300934808439163,-0.5399856677273137,0.29826333180761455
-0.27767916268138976,0.1839104706778609,-0.7451443959325476,-1.1938980079992452,0.29975689937022004
-0.4525540541472741,0.7054870864184838,0.42315438015220197,-1.9040357808746389,0.3046197971421072
-0.8848548152624258,0.11405107561413295,-0.48417285564742263,-0.4705617683819816,0.30664442795833846
0.5795544454298086,0.6888831340125159,0.17738660980644322,-2.3533212620035604,0.3079029689659028
1.2587119987444697,0.4804759907065641,1.5357065018904619,-1.1180675541582734,0.3080332196651427
2.0254220614210783,0.07474837259504408,0.043690973728774785,-0.6375516203227058,0.3088800371895951
-1.2141014971905144,-1.7053558981979036,0.4706434050920123,-5.118223276289833,0.30960828481160824
-0.030100118052592818,0.5337336520071198,0.5922073797133804,-1.0582040099059562,0.3110822054573615
-0.67407163532729,0.7337010368502893,0.44889469280120975,-1.4086118507805225,0.3113760481834343
-0.4957340095468487,1.1656945104620697,0.5386789094676008,-1.7470887812344182,0.31173369665872475
-1.2913634786796708,0.8150177147877582,0.3790317357648073,-1.006312384277937,0.3126156576999043
-0.4931456058693949,0.297015023452851,0.8958609081055677,-1.6655828893854565,0.31475251066677673
-1.102029028249043,0.5767112429015713,0.69966538091524,-1.9384844008876159,0.3152530892096847
0.26077448295196914,0.3639752526488836,1.4145596511350385,-2.2183244801346698,0.31608114590745867
-0.850821019954983,0.8521780860577106,1.9039995909556677,-3.316058430078109,0.31837348775405094
1.7099338519289744,-0.35451004431674704,0.5988368983189037,-1.5045484223697128,0.3208728161458399
0.5148506776285748,0.7209138082656315,0.021490834758644835,-2.358031406861198,0.32400973170262454
2.2566627769415892,-0.3818982540865532,0.7560243478397712,-1.0411055447536486,0.3277477279527477
0.7129746280201839,0.5963360152285225,1.7467418802913386,-1.2650727688400074,0.32987875804391587
-0.4609770055053063,0.43260953964023763,-1.5806775318141257,-1.313472998016652,0.3305909385375015
-1.389665162011736,0.964461036020261,-0.1679230253142444,-1.8582492187421835,0.33108168529362514
1.0168688401935833,0.34160061014750853,1.5405597751770428,-2.4468343242387878,0.3336447615494703
-0.6688060312067529,-1.3110829070680903,0.16472459416200003,-3.7508446410591954,0.3343493554004361
-0.7333721218793043,0.4538985689539946,-0.12255477134351025,-2.291505959765625,0.33476571758947826
2.654807349038869,-0.020816066339888344,-0.894928354908645,-2.6404960991912096,0.3358262049104698
0.365946127773671,-1.0663979345185601,0.7351921084907248,-0.8552873196975236,0.3374499895493657
2.643191492440772,-1.4231505813758707,0.00048016516281260135,-2.531204057232812,0.34000126764516814
-1.4381639657411567,-0.03432108380275242,-1.6859758814585926,-1.158625566122803,0.34369275052148496
1.5223000813752336,-1.151131532026659,0.3698136533032299,-3.5773339784281246,0.35336879637382906
1.9623578478299037,-0.22167667622215043,0.2324848822784844,-2.079678899191475,0.35633935843673376
-0.1695295655182771,-0.10223665622132339,1.1828993296760115,-0.009248802124036911,0.3573391763969684
-1.7003190545929974,0.43299664868454624,1.4437219276537387,-4.197471871256949,0.35980503197567754
1.1524720855888557,0.16082196390683892,1.1998677996106273,-1.9874137623438641,0.3709399164970298
0.8537141393098931,-0.42092127076114955,0.8391434081939628,-0.011865984173696898,0.37178559343236534
1.4602732736638742,-1.9664508256835134,-0.1644107206036184,-0.29565557348291976,0.3721022877300376
0.5041468537762702,0.6556208053782567,1.5980968269037754,-0.36627430423507007,0.3728927085909197
1.5658844615187573,0.06479353309812114,-0.41015063869115537,-2.7218444424599335,0.37416910187734637
2.410499053490562,-0.13140573665837518,-1.6445926077366502,-5.595462457235343,0.3747051788655436
1.811268670275679,-0.9299264508201304,0.8145687517267133,-0.03215427251985893,0.37526498277610354
0.258128479235475,1.2563338697894446,1.2679790568534601,-0.7063943701522082,0.3812787886767307
1.1583265571666224,-0.5383533137699512,0.3146643947860305,-2.2045367836676943,0.3843902953350733
1.0188988620017922,0.448914083548269,1.7035025970057176,-4.90787947291276,0.38835058898013963
2.552184386682213,0.2169454012457272,1.0962914673038018,-3.3550734109507268,0.39243619061428214
1.6157396222211435,-1.3559035655300633,-0.23222640659018667,-1.4716358384112658,0.3934092813241772
-1.6778835644367207,-0.1900845483695215,-1.3255594783505222,-0.2114539686365366,0.404414953041811
2.381581069025378,0.25120638657935385,0.8284909908320564,-4.4329708462923625,0.40720493996345664
-0.31510130377445866,1.3203585294899218,0.9921430918416032,-5.6142788201427045,0.4094921618704635
0.23523352585985627,1.4368373261931728,0.24468134739681296,-3.613740624811562,0.41168676570308904
-0.9156516207146286,0.9201584014482158,0.43641659635327734,-4.30103437181937,0.44646394843208254
1.834738652331666,0.7828586031732352,-0.294438189620656,-3.743654622162311,0.4635689755228214
1.3295461893014846,1.712739286834138,-0.41045134408528144,-2.7918343517365254,0.4822880520445202
-1.771126517031474,-0.3425925859528313,-1.1552582860549463,-0.49811307852081843,0.49045142702961164
2.141302504744787,-0.7426105684579399,0.9956691849316506,-3.1915960093617466,0.4926990096938539
0.76409102980714,1.4342296292177883,1.436373279203622,-0.5669255696446768,0.504033930821296
1.5206702845306526,-0.07777132515503515,-0.26000818539677484,-4.0498056435871534,0.5219915922407646
-1.0266153363570032,0.9428758663748998,-0.7163163524256346,-1.2588002051949325,0.563171344607972
1.3046618263230183,1.6074339108540452,-0.5875196174489403,-2.8880431550672325,0.5699392142086996
-0.11446290935544325,-0.9472067441184543,1.3187679993976982,-1.5898906715953647,0.6308161887059776
-1.1857447568725896,-0.5258003304489561,-0.9737421920243231,-0.8519904406921915,0.6487767554461836
2.8826265208109247,-1.5876717354537537,-0.5972668269066683,-4.0503058118213415,0.6529871177052011
2.9987891821604884,-0.5543745993496887,-1.406917890867591,-3.074350411924018,0.6605016863321976
-1.8605482965148974,-0.652734894046271,1.7862792107234342,-2.4706286568397466,0.6804873559352353
0.5945487424659351,1.116664424715104,1.9857979473974503,-0.33029208554346545,0.6990080338112781
0.06356689440461938,1.0556460366702827,0.13103062346133146,-5.954163465111217,0.7406432552821474
-1.966957124017977,-0.6621301302062205,-1.3244744236397872,-0.687411805372179,0.7713212395350807
0.8673048470873264,1.0855232703833493,-1.783688502223264,-1.6602095779538364,0.7860912052112826
-0.26940701182748983,-1.6134214172919634,-0.8505747205870646,-2.982577472031109,0.8748310296157542
0.9920039740475998,1.8494755516470678,-1.0833509502137995,-0.8357489258437293,0.876379151663828
-0.32569952805959523,1.950948847840141,-1.1828629919593512,-0.7485143451051146,0.9135808361730666
0.08581344092686805,1.3994197055594801,-1.4876924162945127,-4.528718706714804,0.9142058581730758
2.7739022334454537,-1.8349585705163491,-0.9267009851578498,-5.791779384859081,0.9225017870604444
-1.5212554600943433,-0.8733012838896208,-1.819599979162564,-0.1519661138786138,0.9362363848144023
-1.9427492264192732,1.2905943800791593,-1.964121614345235,-4.197750920321474,0.9405957118898098
2.869739733232261,1.6229265425367698,-1.931613240209022,-4.605236175182418,0.9753583287929473
2.3467795814265298,1.9879488396004223,-1.6730122321913767,-1.8055284315509506,0.9759435947621745
-1.3568629477186147,-0.7361382041977833,0.3819609489185765,-5.155411677547373,2.293434318427545
-1.5852802830239114,-0.24723752105065697,1.015248462822087,-5.119583810061228,2.6882447994269083
