log10_amp,log10_ls_rbf,log10_ls_mat,log10_noise,RMSE
2.973629686113519,,0.5238369400135258,-2.669742315637255,0.30353751857588074
2.5399346507091387,,0.5203542521851338,-2.704190935650232,0.303553086194705
2.961908844597249,,0.5300211365681569,-2.6426641486965594,0.3036102909195472
1.982825070097331,,0.5593759991626119,-2.7141698126991693,0.3039430713018912
2.0940406814278827,,0.6526276733420788,-2.7985003423816663,0.3054429039315094
2.966900002838981,,0.7132864420046218,-0.9397293099801189,0.3059162997207994
0.9478307604993255,,0.9666150387166315,-1.4985786066087394,0.3059410597974248
-0.06288400164032401,,0.7626901210126161,-0.8602938392573368,0.306062742995651
2.282675551699644,,0.0901266124265504,-1.8650504483893569,0.30644049471138834
1.4029884785511353,,0.5603698241425509,-0.43422504571775017,0.3065438167957709
-0.8573961544552587,,0.9151279972710769,-1.6736161153084608,0.30714004244715365
2.8799994886945846,,0.8521780860577106,-3.316058430078109,0.30731276146199166
-1.72961062777908,,1.0855232703833493,-1.6602095779538364,0.3075912995795472
2.6504246010886265,,0.6203132985803552,-0.36494191403605886,0.3078362125100474
2.9067555391130053,,1.062299410863119,-4.145884887653249,0.307911918359817
1.8548700951475487,,0.3618003165167145,-1.3336254222952277,0.30939224382345054
1.8981222942687446,,1.1477630699634207,-2.5805483444936135,0.31005160481413935
1.2718342340652287,,1.178264438134552,-2.721117878349251,0.31074303905319556
1.9500062999269956,,0.4483160742708646,-1.5015499410030544,0.3107438232117153
2.663740066972635,,1.894786828790389,-4.907756423402962,0.3116598964128083
-1.4758469147676572,,0.43260953964023763,-1.313472998016652,0.31201189229553944
-1.3596155203681408,,1.3994197055594801,-4.528718706714804,0.3121154423151893
1.178384769213223,,1.2514092202225837,-1.9177086476312655,0.31218541750515083
-0.6743390887924721,,1.8740457140612101,-5.992185360215871,0.3122149895779374
2.4196331273630776,,0.4804759907065641,-1.1180675541582734,0.31317753528860304
1.0455207454415967,,0.9201584014482158,-4.30103437181937,0.31352051376132584
1.090304800760855,,0.6335199129031054,-1.7324320798672392,0.3138636644940225
1.7186780566142992,,0.8257767885017586,-2.0257762481524377,0.31397239673876715
2.503968218144768,,0.7600659673189312,-3.9048718853372817,0.3141247915876217
2.261194508900845,,-0.020816066339888344,-0.8374622534466888,0.3143274357973539
2.8839928683985208,,0.8814973817714653,-2.5312078146003545,0.31456548681515495
2.9666362529638115,,1.3080433047145725,-3.9424222007516434,0.3146085959923793
-0.1942202919741084,,1.0205990745741955,-2.779488625584859,0.31513382856600036
-1.9145165502612775,,1.6229265425367698,-4.605236175182418,0.3157307408133962
2.513752783044258,,0.5083609846881328,-3.3307571395831626,0.3167808581074229
0.02690308822930533,,1.5147627323217787,-2.541861083685933,0.31709109202044977
0.8232637859679652,,1.435775284599214,-2.2113282693590075,0.3200470128759448
1.740178864802004,,1.3203585294899218,-5.6142788201427045,0.3201144671243162
1.6699525166925901,,0.7403895832704592,-0.19441160714488814,0.3208881377798645
2.542378848418733,,0.11035180514792856,-2.5120426010003105,0.3280401788921776
2.7246424274119185,,0.27489549423482185,-2.9612107509226475,0.33018448574742976
