Descriptor,Family,Model,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train,n_test
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C13,0.9891312840901721,0.09279756349659139,0.12318059398850469,0.952866445265197,0.23583959357627446,0.3018543984946972,1000,406
homo_min,Gaussian Process,GPR[RBF + White],C14,0.9787405726429524,0.1318038121632516,0.17155741834398872,0.2846208864302777,0.6908616497868081,0.9198103817189384,1000,418
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C14,0.9956617099104331,0.055172951614257726,0.07749844980945216,-0.18677565295383558,1.0522815389651132,1.1847166525094346,1000,418
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C14,0.9858387877631367,0.10628721027689096,0.14001802159808865,0.7623105446284362,0.41801354175225897,0.5301944004808187,1000,418
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C14,0.9823430039998757,0.11971667866745349,0.15634792810126258,0.5598487631382693,0.5705532448374732,0.7214913725606066,1000,418
homo_min,Gaussian Process,GPR[RQ + White],C14,0.9808190767375031,0.12498643085422383,0.1629552943284255,0.632338837271962,0.5191732404492245,0.6594077652350718,1000,418
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C14,0.9844553057829379,0.11193131680689447,0.14669820936861375,0.2678476081605268,0.7827657032515726,0.9305311623651041,1000,418
homo_min,Gaussian Process,GPR[RBF + White],C17,0.9827550227479941,0.11985577859466529,0.15897269066194428,0.9663013268471945,0.1538256104541146,0.1859137990157413,1000,807
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C17,0.9968543156077521,0.04937009295541513,0.06789671861201148,0.979707375451665,0.1175672276217188,0.14426943629373987,1000,807
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C17,0.9884508301685291,0.09568925409488699,0.13009679445704406,0.9673853842659887,0.14773799901989484,0.1828990112925322,1000,807
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C17,0.9858013837342408,0.10701543758617323,0.14424946894304955,0.9667728106057722,0.15062302230199595,0.18460864227810514,1000,807
homo_min,Gaussian Process,GPR[RQ + White],C17,0.9849132545217326,0.11067907940675636,0.14869247615508038,0.965834266208881,0.15318171761799768,0.18719773992810462,1000,807
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C17,0.9884337157293718,0.09574983153776363,0.13019315244011145,0.9676947677866515,0.14719193011845502,0.1820294506192395,1000,807
homo_min,Gaussian Process,GPR[RBF + White],C18,0.9806072023391843,0.12132408596033618,0.15795819245795378,0.9332274349958167,0.3111612904992178,0.3962759668900368,1000,604
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C18,0.9962407451057115,0.04882488060747294,0.06954610456857947,0.9733375230846856,0.20121494332562376,0.25040843313070293,1000,604
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C18,0.9895260714832681,0.08775853600700605,0.11608516555566384,0.9418006354285264,0.2958520856363254,0.3699626026583868,1000,604
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C18,0.9855012053789367,0.10419523114971685,0.13658023993140198,0.9372442345892833,0.305162373238795,0.3841718331757894,1000,604
homo_min,Gaussian Process,GPR[RQ + White],C18,0.9841906132681085,0.10893564808154506,0.14261967222216967,0.9381834917461112,0.30142072627070077,0.3812860705113773,1000,604
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C18,0.9894800374333802,0.08799804778647774,0.11633998930397628,0.9408073860214896,0.2985426399811033,0.37310619843288306,1000,604
homo_min,Gaussian Process,GPR[RBF + White],C19,0.9815501268821305,0.11930383039301572,0.15639322568095296,0.929827160683933,0.3016064700660772,0.3528371427638567,1000,683
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C19,0.9951034791563972,0.056833088470887326,0.08056845751304616,0.45632810251927436,0.8067929832800911,0.9821056609262435,1000,683
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C19,0.9880733504007024,0.09416081295458655,0.12574203230919778,0.9258565362549743,0.313501628662013,0.3626821716048799,1000,683
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C19,0.984589253975421,0.10799201951178955,0.14293318686564557,0.9269658764440359,0.31121572721541163,0.35995870681051684,1000,683
homo_min,Gaussian Process,GPR[RQ + White],C19,0.9831377070666301,0.1132813423427984,0.14951320808083507,0.9274218875754366,0.3095054169664985,0.3588331904424473,1000,683
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C19,0.9879756787343235,0.09465945092851312,0.12625585607338655,0.9255914193655325,0.3141350408644774,0.3633300194613673,1000,683
homo_min,Gaussian Process,GPR[RBF + White],C2,0.9843288327321696,0.11881122838369931,0.1539808026485321,0.9689099053879199,0.1380565380935279,0.18199228256962682,1000,742
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C2,0.9966471314401499,0.050345878574544804,0.07122364082696814,0.9901804261745039,0.08343047355754997,0.10227942314998008,1000,742
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C2,0.9928239208787728,0.07905039325789874,0.10419803171710547,0.9692023542133064,0.1386535400413249,0.1811343053977243,1000,742
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C2,0.9890405043065155,0.09857028294768781,0.12876896091742393,0.9692646313439331,0.13855842350433042,0.18095107331973148,1000,742
homo_min,Gaussian Process,GPR[RQ + White],C2,0.9880398008346793,0.10315590454262855,0.13451945896771028,0.9684626132844241,0.13980785627172454,0.18329676573755876,1000,742
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C2,0.9928977339715892,0.07863005772620457,0.10366075648060731,0.9694018543608125,0.13832042255479235,0.18054667879914985,1000,742
homo_min,Gaussian Process,GPR[RBF + White],C3,0.9855594961869117,0.11747962740405365,0.15145811575073956,0.910993820257161,0.2004458432285968,0.2667962620600958,1000,1160
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C3,0.9962211295344537,0.0561466560926649,0.07747870967318454,0.8734394953920478,0.2804751255092707,0.31814035327696766,1000,1160
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C3,0.9923460503259862,0.08524098369672979,0.11026664935520059,0.9056804025496865,0.21910979677980782,0.2746443248889962,1000,1160
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C3,0.9891926438314078,0.10141094042638371,0.13102709397470144,0.9094228247210863,0.2106151961633129,0.2691404948018619,1000,1160
homo_min,Gaussian Process,GPR[RQ + White],C3,0.98803868618119,0.1066334087431762,0.1378449369818087,0.9095574309624224,0.2098202610285748,0.2689404363442556,1000,1160
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C3,0.9923810666865692,0.08501760737309058,0.1100141285543914,0.9067805037256872,0.21783507668104665,0.27303796351470455,1000,1160
homo_min,Gaussian Process,GPR[RBF + White],C4,0.9813394482781981,0.12060280651692204,0.15939477341549832,0.7987767509041445,0.3770878421343533,0.45374414252643036,1000,549
homo_min,Gaussian Process,GPR[RBF(ARD) + White],C4,0.9962343738882733,0.0508025827191705,0.07160287081564885,0.7137454835830681,0.39314417675911956,0.5411879609332738,1000,549
homo_min,Gaussian Process,GPR[Matern_1.5 + White],C4,0.9879746619109671,0.09506309486570035,0.12795594963692453,0.7491827101766384,0.42727848246446487,0.5065830897581778,1000,549
homo_min,Gaussian Process,GPR[Matern_2.5 + White],C4,0.9848476604899294,0.10766431115910481,0.1436321571663321,0.7702754218533914,0.40732299743571526,0.48481459384964226,1000,549
homo_min,Gaussian Process,GPR[RQ + White],C4,0.9837874658675695,0.1115904367283,0.1485721090406344,0.777419951851096,0.3999395023193394,0.4772160801523068,1000,549
homo_min,Gaussian Process,GPR[(RBF + Matern_1.5) + White],C4,0.9879654799025835,0.09513881676742333,0.12800479102522322,0.7450808517216228,0.430285740874517,0.5107086133371719,1000,549
